Designator,Mid X,Mid Y,Layer,Rotation
C1,24.99,-12.55,Bottom,180.0
C2,-6.35, 8.26,Bottom,270.0
C3,-3.81, 7.62,Bottom,90.0
C4,-25.81,-12.62,Bottom,180.0
C5,-8.75, 3.62,Bottom,270.0
IC1, 0.00, 0.00,Bottom,270.0
J1,-25.40,17.78,Bottom,270.0
J2,25.40,17.78,Bottom,90.0
P1,25.40,-4.45,Bottom,0.0
P2,-25.40,-4.45,Bottom,0.0
R1, 6.35, 9.40,Bottom,270.0
R2,-6.72, 3.62,Bottom,270.0
R3,-22.86, 6.15,Bottom,90.0
R4,-21.79, 6.15,Bottom,90.0
R5, 3.94, 9.40,Bottom,270.0
